Date,Open,High,Low,Close,Volume,TickerSymbol
9-Nov-16,47.65,50.95,47.50,50.62,3231823,KMX
8-Nov-16,49.91,50.40,48.47,48.68,4727840,KMX
7-Nov-16,51.35,51.60,50.79,51.51,2654831,KMX
4-Nov-16,49.58,51.84,49.38,50.51,3398984,KMX
3-Nov-16,48.83,49.83,48.83,49.62,2777144,KMX
2-Nov-16,48.48,49.20,48.34,48.73,1743567,KMX
1-Nov-16,49.89,49.89,48.02,48.65,2226637,KMX
31-Oct-16,49.81,50.07,49.36,49.94,1813181,KMX
28-Oct-16,49.69,49.95,48.79,49.77,3640348,KMX
27-Oct-16,51.50,51.53,50.51,50.59,2881340,KMX
26-Oct-16,50.63,51.89,50.51,51.54,2474659,KMX
25-Oct-16,51.13,51.28,50.60,50.93,1877631,KMX
24-Oct-16,52.37,52.75,50.51,51.50,4061216,KMX
21-Oct-16,50.45,50.54,49.84,50.05,2866737,KMX
20-Oct-16,51.58,51.78,50.60,50.83,2469251,KMX
19-Oct-16,51.19,51.94,51.03,51.76,1254643,KMX
18-Oct-16,51.74,51.93,50.76,51.04,2122544,KMX
17-Oct-16,51.25,51.44,50.95,51.11,1432155,KMX
14-Oct-16,51.79,52.14,50.93,51.25,2190185,KMX
13-Oct-16,51.11,51.62,50.61,51.51,1603959,KMX
12-Oct-16,51.37,51.79,50.96,51.60,1689638,KMX
11-Oct-16,52.44,52.48,50.93,51.14,1932918,KMX
10-Oct-16,52.75,53.33,52.62,52.64,974932,KMX
7-Oct-16,53.13,53.17,51.97,52.33,1800514,KMX
6-Oct-16,52.77,53.09,52.58,52.78,1361992,KMX
5-Oct-16,52.32,53.95,52.00,53.10,2837792,KMX
4-Oct-16,52.68,52.84,51.52,51.65,2174396,KMX
3-Oct-16,52.84,52.84,51.57,52.52,2194819,KMX
30-Sep-16,52.29,53.64,51.85,53.35,2289997,KMX
29-Sep-16,52.94,53.30,52.07,52.17,1498735,KMX
28-Sep-16,53.68,53.89,52.78,53.12,1802415,KMX
27-Sep-16,53.57,54.11,53.45,53.70,1545405,KMX
26-Sep-16,53.48,54.13,53.22,53.59,2371025,KMX
23-Sep-16,53.95,54.40,53.51,53.74,2616640,KMX
22-Sep-16,55.15,55.50,54.29,54.35,2636407,KMX
21-Sep-16,53.98,54.89,53.23,54.62,5553454,KMX
20-Sep-16,56.82,57.15,55.66,55.76,3982102,KMX
19-Sep-16,57.16,57.70,56.56,56.58,4379121,KMX
16-Sep-16,56.61,56.76,55.89,56.50,4607136,KMX
15-Sep-16,56.74,57.32,56.51,56.90,2353182,KMX
14-Sep-16,56.58,57.06,55.95,56.73,1285913,KMX
13-Sep-16,56.23,56.76,55.72,56.43,1860252,KMX
12-Sep-16,54.94,57.11,54.72,56.80,2433020,KMX
9-Sep-16,58.19,58.72,55.22,55.23,3490578,KMX
8-Sep-16,60.30,60.54,59.94,60.17,1488520,KMX
7-Sep-16,59.66,60.81,59.52,60.60,3740857,KMX
6-Sep-16,59.99,60.10,59.24,59.52,2411799,KMX
2-Sep-16,59.52,60.12,59.44,60.06,1028309,KMX
1-Sep-16,59.03,59.48,58.39,59.01,1139066,KMX
31-Aug-16,59.52,59.53,58.26,58.95,1471908,KMX
30-Aug-16,59.19,59.73,58.88,59.50,830158,KMX
29-Aug-16,58.70,59.69,58.58,59.48,1039443,KMX
26-Aug-16,58.55,59.55,58.41,58.70,1510493,KMX
25-Aug-16,57.90,58.78,57.90,58.38,1260942,KMX
24-Aug-16,58.96,59.31,58.09,58.22,1311584,KMX
23-Aug-16,59.40,59.78,59.02,59.09,1703553,KMX
22-Aug-16,59.20,59.25,58.32,58.93,2371242,KMX
19-Aug-16,58.93,59.55,57.92,59.30,2963562,KMX
18-Aug-16,59.15,59.51,58.23,59.15,3130666,KMX
17-Aug-16,60.08,60.15,58.51,58.82,1990309,KMX
16-Aug-16,60.34,60.49,59.71,60.16,1181304,KMX
15-Aug-16,59.68,60.53,59.48,60.51,1452823,KMX
12-Aug-16,59.17,60.34,59.13,59.56,1433362,KMX
11-Aug-16,58.91,59.81,58.55,59.17,2089834,KMX
10-Aug-16,58.77,58.79,58.14,58.36,968925,KMX
9-Aug-16,58.54,59.65,58.54,58.74,2154715,KMX
8-Aug-16,58.79,58.94,58.34,58.68,1323159,KMX
5-Aug-16,58.18,59.59,58.16,58.85,3296179,KMX
4-Aug-16,56.27,57.74,56.27,57.52,2649787,KMX
3-Aug-16,55.57,56.21,54.86,56.20,2001507,KMX
2-Aug-16,57.97,58.16,55.25,55.57,3079239,KMX
1-Aug-16,58.07,58.38,57.61,58.14,1226698,KMX
29-Jul-16,58.33,58.48,57.72,58.26,1904036,KMX
28-Jul-16,58.09,58.48,57.09,58.35,2011964,KMX
27-Jul-16,58.64,58.92,58.04,58.44,1360408,KMX
26-Jul-16,57.66,58.74,57.64,58.63,1406066,KMX
25-Jul-16,57.87,58.22,57.37,57.80,1306566,KMX
22-Jul-16,57.56,58.26,57.01,57.95,1445453,KMX
21-Jul-16,57.11,58.72,56.58,57.56,4857563,KMX
20-Jul-16,55.05,56.24,55.03,56.04,2236508,KMX
19-Jul-16,54.95,55.29,54.49,54.72,1916253,KMX
18-Jul-16,55.11,55.81,54.98,55.47,1987471,KMX
15-Jul-16,55.77,55.78,55.09,55.23,1512329,KMX
14-Jul-16,55.01,55.54,54.83,55.40,1769301,KMX
13-Jul-16,54.69,55.00,54.28,54.60,1890822,KMX
12-Jul-16,53.96,54.95,53.94,54.78,2880385,KMX
11-Jul-16,52.74,53.67,52.68,53.32,2640758,KMX
8-Jul-16,51.06,52.75,50.99,52.67,2457163,KMX
7-Jul-16,50.40,51.09,49.99,50.44,1931472,KMX
6-Jul-16,48.21,50.59,48.21,50.45,5203662,KMX
5-Jul-16,49.07,49.20,47.00,47.76,3365740,KMX
1-Jul-16,49.43,50.45,49.21,49.66,2408313,KMX
30-Jun-16,47.91,49.13,47.38,49.03,3445983,KMX
29-Jun-16,47.22,48.31,47.16,48.02,2751181,KMX
28-Jun-16,46.61,47.29,46.23,46.71,2824547,KMX
27-Jun-16,45.86,45.98,45.06,45.70,4532969,KMX
24-Jun-16,45.69,46.68,45.47,46.32,4647850,KMX
23-Jun-16,47.21,48.19,46.86,46.98,3706080,KMX
22-Jun-16,47.98,48.26,46.36,46.50,6071396,KMX
21-Jun-16,49.11,49.64,47.90,48.14,9808106,KMX
20-Jun-16,50.74,51.84,50.61,50.63,6156814,KMX
17-Jun-16,49.85,51.01,49.85,50.12,5855805,KMX
16-Jun-16,48.93,49.44,47.87,49.20,2490878,KMX
15-Jun-16,48.90,50.27,48.85,49.36,2658768,KMX
14-Jun-16,48.88,49.36,48.40,48.90,2882228,KMX
13-Jun-16,49.01,49.56,48.65,49.14,2337524,KMX
10-Jun-16,51.14,51.14,49.14,49.25,2827530,KMX
9-Jun-16,51.94,51.98,50.98,51.81,2414120,KMX
8-Jun-16,53.13,53.49,52.50,52.52,1994089,KMX
7-Jun-16,51.92,53.50,51.90,52.96,3061606,KMX
6-Jun-16,51.27,52.00,50.74,51.92,2524836,KMX
3-Jun-16,51.67,51.82,50.53,51.54,3729437,KMX
2-Jun-16,51.77,52.30,51.11,52.09,3613826,KMX
