Date,Open,High,Low,Close,Volume,TickerSymbol
7-Oct-16,113.97,114.34,113.22,113.45,4153139,MCD
6-Oct-16,113.25,114.22,112.40,113.92,3899954,MCD
5-Oct-16,113.91,114.83,113.38,113.41,3720334,MCD
4-Oct-16,114.99,115.51,113.42,113.50,4742913,MCD
3-Oct-16,115.01,115.15,114.41,114.64,3085770,MCD
30-Sep-16,114.69,115.71,114.69,115.36,4188694,MCD
29-Sep-16,115.20,115.97,114.73,114.79,4924448,MCD
28-Sep-16,116.38,116.53,114.46,115.18,5638874,MCD
27-Sep-16,116.95,117.20,116.37,116.88,3745396,MCD
26-Sep-16,116.80,116.94,116.28,116.53,3022356,MCD
23-Sep-16,116.49,117.52,116.35,117.17,2775956,MCD
22-Sep-16,117.46,117.95,117.28,117.36,3808802,MCD
21-Sep-16,116.49,117.05,115.96,116.93,4528903,MCD
20-Sep-16,115.72,116.63,115.50,116.45,3841800,MCD
19-Sep-16,115.83,116.41,114.96,115.21,3741507,MCD
16-Sep-16,115.68,116.26,114.83,115.28,9500452,MCD
15-Sep-16,114.88,116.24,114.77,116.14,3674687,MCD
14-Sep-16,115.00,115.66,114.82,115.18,4530713,MCD
13-Sep-16,115.61,115.61,114.48,114.73,4162162,MCD
12-Sep-16,114.47,116.18,114.13,115.95,5014014,MCD
9-Sep-16,115.60,115.76,114.58,114.58,4961070,MCD
8-Sep-16,116.82,117.11,116.04,116.17,3085582,MCD
7-Sep-16,117.27,117.49,116.44,116.92,2647685,MCD
6-Sep-16,117.09,119.24,116.91,117.25,6337938,MCD
2-Sep-16,115.93,116.11,115.70,115.83,3410123,MCD
1-Sep-16,115.51,115.81,114.86,115.40,3966619,MCD
31-Aug-16,115.51,116.00,115.20,115.66,5394668,MCD
30-Aug-16,115.41,115.87,114.60,115.36,5085332,MCD
29-Aug-16,114.60,115.65,114.50,115.41,4982952,MCD
26-Aug-16,115.63,115.72,113.96,114.44,5294499,MCD
25-Aug-16,115.10,115.78,114.88,115.43,6694088,MCD
24-Aug-16,115.15,115.40,114.73,114.87,4135442,MCD
23-Aug-16,115.91,116.12,115.05,115.19,4305419,MCD
22-Aug-16,115.00,115.73,114.65,115.42,4484694,MCD
19-Aug-16,116.80,116.80,115.00,115.01,7065676,MCD
18-Aug-16,117.24,117.36,116.80,117.13,3710532,MCD
17-Aug-16,117.98,117.98,116.52,117.10,5184865,MCD
16-Aug-16,118.31,118.53,117.92,117.94,3333942,MCD
15-Aug-16,119.02,119.25,118.52,118.52,3391619,MCD
12-Aug-16,119.57,120.02,119.28,119.52,3015659,MCD
11-Aug-16,118.87,119.75,118.85,119.38,3490215,MCD
10-Aug-16,118.00,118.94,117.65,118.80,2941743,MCD
9-Aug-16,117.98,119.13,117.60,118.31,3491668,MCD
8-Aug-16,119.17,119.37,118.20,118.29,3589327,MCD
5-Aug-16,118.78,119.45,118.60,119.21,3883771,MCD
4-Aug-16,117.85,118.55,117.58,118.30,4313219,MCD
3-Aug-16,117.77,118.02,117.14,117.52,4120014,MCD
2-Aug-16,118.18,118.71,117.11,117.70,4504168,MCD
1-Aug-16,117.88,118.39,117.74,118.01,4208757,MCD
29-Jul-16,119.14,119.66,117.43,117.65,7460860,MCD
28-Jul-16,119.59,120.18,118.36,119.42,6239355,MCD
27-Jul-16,121.69,121.79,119.24,119.48,9939199,MCD
26-Jul-16,123.50,124.35,120.97,121.71,14563682,MCD
25-Jul-16,127.95,127.95,126.86,127.40,6210059,MCD
22-Jul-16,127.29,128.60,127.29,128.26,4304163,MCD
21-Jul-16,126.42,127.23,125.93,127.18,3596912,MCD
20-Jul-16,126.84,126.87,125.56,126.06,3353313,MCD
19-Jul-16,124.08,126.60,123.75,126.50,6277670,MCD
18-Jul-16,124.00,124.00,123.39,123.80,5254727,MCD
15-Jul-16,124.42,124.44,123.39,123.61,3688425,MCD
14-Jul-16,123.70,124.21,123.01,123.93,6011933,MCD
13-Jul-16,122.36,123.02,122.16,122.82,3464177,MCD
12-Jul-16,122.00,122.59,121.96,122.25,3742030,MCD
11-Jul-16,121.69,122.12,121.46,122.00,4266347,MCD
8-Jul-16,121.22,121.69,121.08,121.31,3809635,MCD
7-Jul-16,120.89,121.24,120.41,120.92,3621346,MCD
6-Jul-16,119.29,120.96,119.00,120.63,5102758,MCD
5-Jul-16,120.12,120.80,120.10,120.76,5191103,MCD
1-Jul-16,119.72,120.86,119.66,120.40,3798100,MCD
30-Jun-16,119.68,120.45,119.30,120.34,4808068,MCD
29-Jun-16,119.16,119.96,119.00,119.49,5020404,MCD
28-Jun-16,117.20,118.64,116.83,118.50,6172978,MCD
27-Jun-16,118.16,118.16,116.08,116.30,14159800,MCD
24-Jun-16,118.76,121.11,118.29,119.44,6985935,MCD
23-Jun-16,121.48,121.75,120.64,121.21,3832757,MCD
22-Jun-16,121.31,121.45,120.05,120.62,6578905,MCD
21-Jun-16,123.92,124.00,122.31,122.63,4749755,MCD
20-Jun-16,123.32,124.08,123.27,123.42,5951035,MCD
17-Jun-16,122.23,122.71,121.42,122.27,8331396,MCD
16-Jun-16,121.84,122.63,120.95,122.47,3931956,MCD
15-Jun-16,123.19,123.32,122.13,122.25,4168099,MCD
14-Jun-16,122.54,123.19,121.93,122.51,6351355,MCD
13-Jun-16,121.95,123.96,121.85,122.99,5436736,MCD
10-Jun-16,121.80,122.66,121.61,122.36,4347385,MCD
9-Jun-16,122.07,123.09,122.07,122.79,4583522,MCD
8-Jun-16,121.98,122.49,120.89,122.11,3925901,MCD
7-Jun-16,122.34,123.38,121.90,121.90,4562104,MCD
6-Jun-16,121.79,122.17,121.20,122.00,4901956,MCD
3-Jun-16,121.09,121.67,120.34,121.35,4643011,MCD
2-Jun-16,120.70,121.51,120.55,121.17,4740240,MCD
