Date,Open,High,Low,Close,Volume,TickerSymbol
9-Sep-16,25.12,25.31,24.62,24.76,4884718,MGM
8-Sep-16,25.47,25.49,25.08,25.30,4449658,MGM
7-Sep-16,24.78,25.20,24.74,25.17,5212022,MGM
6-Sep-16,24.58,24.78,24.43,24.72,3516448,MGM
2-Sep-16,24.76,24.85,24.43,24.58,3267909,MGM
1-Sep-16,24.29,24.77,24.13,24.65,9785701,MGM
31-Aug-16,23.81,24.09,23.75,23.89,3757009,MGM
30-Aug-16,23.84,23.91,23.70,23.81,2659362,MGM
29-Aug-16,23.72,23.87,23.52,23.76,3079619,MGM
26-Aug-16,23.68,23.88,23.52,23.76,4589963,MGM
25-Aug-16,23.47,23.95,23.38,23.66,4536978,MGM
24-Aug-16,24.22,24.27,23.54,23.55,6680017,MGM
23-Aug-16,24.32,24.56,24.29,24.31,3743149,MGM
22-Aug-16,24.12,24.24,24.05,24.23,3412600,MGM
19-Aug-16,24.18,24.26,23.95,24.16,3155812,MGM
18-Aug-16,24.50,24.60,24.26,24.36,2730761,MGM
17-Aug-16,24.44,24.54,24.24,24.43,2906721,MGM
16-Aug-16,24.70,24.72,24.29,24.49,4827182,MGM
15-Aug-16,24.65,24.96,24.58,24.84,3567642,MGM
12-Aug-16,24.75,24.83,24.49,24.50,4067590,MGM
11-Aug-16,24.73,24.99,24.59,24.89,4151825,MGM
10-Aug-16,24.93,25.00,24.58,24.63,4860463,MGM
9-Aug-16,24.71,24.98,24.56,24.90,5293217,MGM
8-Aug-16,24.59,24.73,24.48,24.64,3786942,MGM
5-Aug-16,24.37,24.59,24.21,24.45,7309691,MGM
4-Aug-16,24.36,24.46,23.78,24.06,9745688,MGM
3-Aug-16,23.62,23.80,23.47,23.78,6065002,MGM
2-Aug-16,24.16,24.30,23.58,23.80,6798259,MGM
1-Aug-16,23.98,24.06,23.69,23.96,5359464,MGM
29-Jul-16,23.71,24.26,23.61,23.98,6200189,MGM
28-Jul-16,23.72,24.28,23.70,24.23,6097458,MGM
27-Jul-16,24.02,24.10,23.60,23.82,5781339,MGM
26-Jul-16,23.68,24.03,23.61,24.01,8034785,MGM
25-Jul-16,23.20,23.41,23.11,23.32,4466262,MGM
22-Jul-16,23.17,23.24,22.87,23.19,4713818,MGM
21-Jul-16,23.50,23.62,23.12,23.17,3845675,MGM
20-Jul-16,23.25,23.53,23.08,23.50,4054163,MGM
19-Jul-16,23.28,23.34,23.00,23.15,5117376,MGM
18-Jul-16,23.44,23.61,23.29,23.39,5466097,MGM
15-Jul-16,23.43,23.61,23.19,23.34,4996991,MGM
14-Jul-16,23.45,23.54,23.17,23.29,4604117,MGM
13-Jul-16,23.36,23.38,22.96,23.13,6249665,MGM
12-Jul-16,23.25,23.54,23.08,23.27,6395693,MGM
11-Jul-16,23.22,23.30,22.95,22.99,6638432,MGM
8-Jul-16,23.18,23.23,22.86,22.96,7903611,MGM
7-Jul-16,23.00,23.32,22.76,22.98,5092729,MGM
6-Jul-16,22.38,22.96,22.33,22.95,5352418,MGM
5-Jul-16,22.51,22.62,22.36,22.55,4630114,MGM
1-Jul-16,22.70,23.19,22.65,22.78,4066848,MGM
30-Jun-16,22.86,22.89,22.28,22.63,6277048,MGM
29-Jun-16,22.39,22.89,22.39,22.74,5400489,MGM
28-Jun-16,21.98,22.19,21.74,22.09,7098377,MGM
27-Jun-16,22.58,22.58,21.31,21.54,15447071,MGM
24-Jun-16,23.37,23.82,22.80,22.91,16058842,MGM
23-Jun-16,24.60,24.66,24.43,24.48,5106474,MGM
22-Jun-16,24.60,24.73,24.26,24.32,4503482,MGM
21-Jun-16,24.33,24.58,24.08,24.53,5141362,MGM
20-Jun-16,25.08,25.12,24.26,24.28,7619450,MGM
17-Jun-16,24.68,24.93,24.50,24.61,11752838,MGM
16-Jun-16,24.35,24.39,23.82,24.16,7085392,MGM
15-Jun-16,24.12,24.87,24.08,24.52,15172805,MGM
14-Jun-16,24.00,24.25,23.78,24.05,9986783,MGM
13-Jun-16,24.30,24.64,24.10,24.12,10144042,MGM
10-Jun-16,24.76,24.88,24.54,24.55,6472255,MGM
9-Jun-16,24.84,25.29,24.73,25.09,6171555,MGM
8-Jun-16,24.78,25.06,24.51,24.97,6752090,MGM
7-Jun-16,24.34,25.00,24.11,24.65,9880538,MGM
6-Jun-16,24.00,24.48,23.85,24.40,6331922,MGM
3-Jun-16,24.00,24.15,23.54,24.06,5551680,MGM
2-Jun-16,23.37,24.15,23.32,24.10,7801457,MGM
