Date,Open,High,Low,Close,Volume,TickerSymbol
22-Jun-16,53.67,54.15,53.30,53.65,2772214,CBS
21-Jun-16,54.03,54.09,52.82,53.44,3064349,CBS
20-Jun-16,54.44,54.94,53.99,54.02,4228985,CBS
17-Jun-16,54.29,54.49,53.55,53.73,5029779,CBS
16-Jun-16,52.90,54.67,52.36,54.48,4980122,CBS
15-Jun-16,52.85,53.67,52.83,53.20,2578611,CBS
14-Jun-16,52.15,52.95,52.07,52.82,2866404,CBS
13-Jun-16,52.62,53.14,52.09,52.11,3561129,CBS
10-Jun-16,52.51,52.83,51.99,52.73,3342565,CBS
9-Jun-16,53.27,53.35,52.56,53.00,4158842,CBS
8-Jun-16,53.43,53.88,53.18,53.53,3613090,CBS
7-Jun-16,54.09,54.19,53.46,53.51,5635193,CBS
6-Jun-16,54.53,54.69,53.77,54.03,4848164,CBS
3-Jun-16,54.97,55.00,53.72,54.39,4480944,CBS
2-Jun-16,55.01,55.55,54.85,55.40,2866965,CBS
