Date,Open,High,Low,Close,Volume,TickerSymbol
19-Jul-16,66.67,67.22,66.49,67.09,7860577,CMCSA
18-Jul-16,66.77,67.18,66.69,66.86,5068843,CMCSA
15-Jul-16,67.56,67.63,66.68,66.88,7287767,CMCSA
14-Jul-16,67.26,67.37,66.89,67.02,7470903,CMCSA
13-Jul-16,67.18,67.37,66.70,66.83,8520655,CMCSA
12-Jul-16,67.69,67.95,67.01,67.15,9719299,CMCSA
11-Jul-16,67.51,67.69,66.91,67.41,7553215,CMCSA
8-Jul-16,66.60,67.18,66.30,67.11,13959267,CMCSA
7-Jul-16,64.80,66.42,64.75,66.26,15390104,CMCSA
6-Jul-16,65.03,65.20,64.68,65.10,10737863,CMCSA
5-Jul-16,64.72,65.28,64.56,65.01,9172335,CMCSA
1-Jul-16,64.91,65.43,64.27,65.28,8795675,CMCSA
30-Jun-16,64.25,65.42,64.00,65.19,14670511,CMCSA
29-Jun-16,63.66,64.16,63.18,63.94,10313393,CMCSA
28-Jun-16,63.06,63.15,62.22,63.07,10740402,CMCSA
27-Jun-16,61.02,62.72,60.97,62.46,15852258,CMCSA
24-Jun-16,60.84,62.60,60.66,61.65,17872444,CMCSA
23-Jun-16,63.34,63.47,62.63,62.95,7145945,CMCSA
22-Jun-16,62.54,63.16,62.21,62.64,5793314,CMCSA
21-Jun-16,62.47,62.80,62.05,62.54,8884886,CMCSA
20-Jun-16,62.93,63.43,62.42,62.46,7797929,CMCSA
17-Jun-16,63.17,63.17,62.14,62.37,11962871,CMCSA
16-Jun-16,62.19,63.24,61.85,63.10,7540420,CMCSA
15-Jun-16,62.46,63.10,62.25,62.35,8173358,CMCSA
14-Jun-16,62.01,62.70,61.94,62.64,7468858,CMCSA
13-Jun-16,62.73,63.12,62.22,62.39,7676511,CMCSA
10-Jun-16,62.19,62.97,62.12,62.80,7866181,CMCSA
9-Jun-16,62.87,63.13,62.54,62.93,5616532,CMCSA
8-Jun-16,63.28,63.52,63.06,63.22,6692561,CMCSA
7-Jun-16,63.35,63.68,63.19,63.25,6409126,CMCSA
6-Jun-16,63.71,63.90,63.22,63.40,5956601,CMCSA
3-Jun-16,63.67,63.78,63.00,63.56,5956634,CMCSA
2-Jun-16,63.67,63.82,63.39,63.66,6428844,CMCSA
