Date,Open,High,Low,Close,Volume,TickerSymbol
27-Oct-16,54.49,54.54,52.41,52.50,3564285,JWN
26-Oct-16,53.94,55.12,53.94,54.03,2968513,JWN
25-Oct-16,54.22,54.64,53.79,54.14,2748588,JWN
24-Oct-16,54.49,55.11,54.28,54.79,2161800,JWN
21-Oct-16,52.77,54.38,52.59,54.13,3270696,JWN
20-Oct-16,53.31,53.45,52.82,53.11,1678001,JWN
19-Oct-16,53.31,53.64,53.02,53.43,2621161,JWN
18-Oct-16,53.87,53.89,53.10,53.27,2082090,JWN
17-Oct-16,53.57,54.27,53.01,53.27,1762277,JWN
14-Oct-16,52.88,54.10,52.55,53.63,3297810,JWN
13-Oct-16,54.10,54.11,53.17,53.68,2144176,JWN
12-Oct-16,54.16,54.89,53.92,54.54,2351355,JWN
11-Oct-16,54.35,54.86,53.93,54.14,2308662,JWN
10-Oct-16,54.99,55.20,53.58,54.27,2319426,JWN
7-Oct-16,54.30,55.23,54.14,54.83,3613632,JWN
6-Oct-16,52.86,54.60,52.40,53.94,3292862,JWN
5-Oct-16,51.86,53.33,51.76,53.00,2433500,JWN
4-Oct-16,51.12,51.78,50.87,51.65,2108310,JWN
3-Oct-16,51.62,51.71,50.95,51.11,2156232,JWN
30-Sep-16,52.16,52.60,51.39,51.88,2607114,JWN
29-Sep-16,51.70,52.62,51.42,51.48,1995633,JWN
28-Sep-16,51.43,51.94,51.16,51.78,1460340,JWN
27-Sep-16,51.47,52.28,51.33,51.71,1676257,JWN
26-Sep-16,51.12,51.99,51.04,51.50,3213237,JWN
23-Sep-16,51.05,52.05,50.97,51.57,2541844,JWN
22-Sep-16,51.12,51.55,49.98,50.49,3744267,JWN
21-Sep-16,49.94,51.08,49.94,51.07,2245939,JWN
20-Sep-16,50.63,50.91,49.66,49.76,1729178,JWN
19-Sep-16,51.43,51.52,50.39,50.63,2533088,JWN
16-Sep-16,51.23,51.78,51.00,51.28,4126298,JWN
