Date,Open,High,Low,Close,Volume,TickerSymbol
19-Oct-16,52.91,53.74,52.90,53.15,9095261,SBUX
18-Oct-16,53.24,53.32,52.59,52.61,6550399,SBUX
17-Oct-16,52.94,53.14,52.69,52.76,5223526,SBUX
14-Oct-16,53.12,53.37,52.96,53.08,6430136,SBUX
13-Oct-16,52.88,53.13,52.67,52.95,6958128,SBUX
12-Oct-16,53.01,53.47,52.78,53.16,6320462,SBUX
11-Oct-16,53.13,53.40,52.74,52.92,9720407,SBUX
10-Oct-16,53.53,53.60,53.27,53.30,7224335,SBUX
7-Oct-16,53.37,53.60,53.00,53.46,7279723,SBUX
6-Oct-16,53.30,53.48,53.03,53.14,6130270,SBUX
5-Oct-16,53.50,53.76,53.28,53.35,7451916,SBUX
4-Oct-16,54.13,54.13,53.41,53.53,6176358,SBUX
3-Oct-16,54.10,54.15,53.66,53.84,5479037,SBUX
30-Sep-16,53.65,54.38,53.56,54.14,13767754,SBUX
29-Sep-16,53.88,54.00,52.91,53.45,11993517,SBUX
28-Sep-16,53.88,54.08,53.53,53.98,8593496,SBUX
27-Sep-16,54.00,54.21,53.82,54.19,6463747,SBUX
26-Sep-16,54.28,54.34,53.86,54.04,7755629,SBUX
23-Sep-16,54.00,54.56,54.00,54.43,6945147,SBUX
22-Sep-16,54.20,54.60,53.96,54.39,9096709,SBUX
21-Sep-16,53.43,54.03,53.28,53.98,9213637,SBUX
20-Sep-16,53.40,53.44,53.05,53.30,8731499,SBUX
19-Sep-16,53.96,53.97,52.90,53.01,9231628,SBUX
16-Sep-16,53.94,54.09,53.41,53.74,10207750,SBUX
15-Sep-16,53.96,54.13,53.54,54.11,8080426,SBUX
14-Sep-16,54.26,54.35,53.80,53.90,6707850,SBUX
13-Sep-16,54.39,54.55,53.75,53.98,10050215,SBUX
12-Sep-16,53.92,54.79,53.92,54.71,11002544,SBUX
9-Sep-16,55.14,55.20,54.30,54.35,10658120,SBUX
