30-Dec-16,59.50,59.80,59.19,59.43,16588499,C,Money
29-Dec-16,60.02,60.12,58.68,59.38,17121238,C,Money
28-Dec-16,61.00,61.20,59.98,60.04,17127359,C,Money
27-Dec-16,61.03,61.30,60.85,61.09,9544019,C,Money
23-Dec-16,60.53,61.00,60.38,60.99,9313992,C,Money
22-Dec-16,60.66,60.93,60.41,60.49,14571095,C,Money
21-Dec-16,60.70,60.91,60.15,60.75,15090176,C,Money
20-Dec-16,59.92,60.80,59.92,60.80,23439760,C,Money
19-Dec-16,59.49,59.78,58.92,59.66,17654398,C,Money
16-Dec-16,60.59,60.61,59.64,59.75,28405907,C,Money
15-Dec-16,60.10,60.62,59.56,60.23,22389343,C,Money
14-Dec-16,58.96,60.80,58.83,59.45,31399364,C,Money
13-Dec-16,59.63,59.97,58.76,59.79,22014524,C,Money
12-Dec-16,59.45,60.09,58.87,59.55,21879371,C,Money
9-Dec-16,59.96,60.22,59.22,60.04,22804941,C,Money
8-Dec-16,59.40,60.80,59.04,60.15,32535971,C,Money
7-Dec-16,57.89,59.16,57.89,59.06,30517614,C,Money
6-Dec-16,57.98,58.08,57.00,57.92,21487547,C,Money
5-Dec-16,56.61,57.53,56.58,57.28,24404549,C,Money
2-Dec-16,57.20,57.24,55.93,56.02,25110311,C,Money
1-Dec-16,56.77,57.57,56.54,57.27,27592511,C,Money
30-Nov-16,56.23,56.72,56.06,56.39,24395062,C,Money
29-Nov-16,55.50,55.94,55.32,55.52,15725383,C,Money
28-Nov-16,55.86,56.35,55.43,55.47,23645006,C,Money
25-Nov-16,56.60,56.80,56.19,56.78,11488291,C,Money
23-Nov-16,56.30,56.83,55.81,56.69,19913463,C,Money
22-Nov-16,55.66,56.15,55.43,56.10,21975907,C,Money
21-Nov-16,55.96,55.99,55.14,55.54,20410449,C,Money
18-Nov-16,55.38,55.84,54.98,55.46,24989950,C,Money
17-Nov-16,54.60,55.98,54.36,55.45,24579011,C,Money
16-Nov-16,54.21,55.00,54.21,54.63,24200100,C,Money
15-Nov-16,53.99,55.47,53.71,55.45,33433808,C,Money
14-Nov-16,53.04,54.89,53.00,54.68,43113101,C,Money
11-Nov-16,52.76,53.16,51.60,52.83,41858608,C,Money
10-Nov-16,52.05,54.20,51.74,53.61,52067278,C,Money
9-Nov-16,50.07,51.94,49.47,51.59,59210448,C,Money
8-Nov-16,49.42,50.02,49.04,49.91,17548250,C,Money
7-Nov-16,49.26,49.84,49.21,49.82,19357566,C,Money
4-Nov-16,48.11,48.80,47.70,48.17,14152548,C,Money
3-Nov-16,48.53,48.99,48.02,48.19,16224279,C,Money
2-Nov-16,48.63,48.72,48.16,48.54,15824060,C,Money
1-Nov-16,49.40,49.67,48.40,48.94,20691054,C,Money
31-Oct-16,49.74,49.86,49.14,49.15,15173447,C,Money
28-Oct-16,49.98,50.12,48.95,49.56,17780277,C,Money
27-Oct-16,50.32,50.60,49.90,49.93,19181449,C,Money
26-Oct-16,49.27,50.06,49.21,50.01,13960034,C,Money
25-Oct-16,49.49,49.80,49.30,49.59,9790517,C,Money
24-Oct-16,49.82,49.88,49.52,49.58,10753462,C,Money
21-Oct-16,49.07,49.63,48.98,49.57,12728627,C,Money
20-Oct-16,49.46,49.90,49.21,49.58,13522551,C,Money
19-Oct-16,49.11,49.71,49.03,49.48,14663626,C,Money
18-Oct-16,49.18,49.29,48.81,48.99,18159870,C,Money
17-Oct-16,48.59,49.14,48.41,48.60,16654956,C,Money
14-Oct-16,49.60,49.95,48.39,48.61,28291799,C,Money
13-Oct-16,47.92,48.68,47.54,48.47,22302168,C,Money
12-Oct-16,48.97,49.22,48.66,48.70,14407344,C,Money
11-Oct-16,49.28,49.65,48.69,48.99,16033289,C,Money
10-Oct-16,49.46,49.96,49.37,49.55,14022675,C,Money
7-Oct-16,49.00,49.40,48.68,49.28,16583991,C,Money
6-Oct-16,48.83,49.09,48.37,49.07,15721047,C,Money
5-Oct-16,48.01,48.88,48.01,48.65,18173364,C,Money
4-Oct-16,47.10,48.43,47.08,47.75,25541972,C,Money
3-Oct-16,47.02,47.26,46.78,47.03,13819786,C,Money
30-Sep-16,46.33,47.50,46.06,47.23,25563084,C,Money
29-Sep-16,46.80,47.40,45.41,45.80,28066787,C,Money
28-Sep-16,46.58,46.91,46.10,46.87,15871608,C,Money
27-Sep-16,45.52,46.48,45.16,46.37,16165734,C,Money
26-Sep-16,46.51,46.63,45.83,45.89,22646738,C,Money
23-Sep-16,47.02,47.46,46.84,47.15,14793526,C,Money
22-Sep-16,46.99,47.30,46.75,47.11,16247609,C,Money
21-Sep-16,47.00,47.28,46.29,46.90,16605155,C,Money
20-Sep-16,47.04,47.19,46.45,46.54,13749411,C,Money
19-Sep-16,46.62,47.24,46.51,46.59,12759685,C,Money
16-Sep-16,46.60,46.79,46.24,46.41,24820832,C,Money
15-Sep-16,46.75,47.32,46.59,47.08,14205345,C,Money
14-Sep-16,46.89,47.44,46.68,46.75,19778442,C,Money
