Date,Open,High,Low,Close,Volume
18-Aug-16,56.99,57.46,56.90,57.21,6043620
17-Aug-16,56.87,56.97,56.54,56.86,7340541
16-Aug-16,56.80,57.04,56.42,56.88,4901794
15-Aug-16,56.65,57.06,56.62,56.77,4836335
12-Aug-16,56.70,56.76,56.13,56.45,5393354
11-Aug-16,55.63,56.89,55.48,56.73,9539467
10-Aug-16,55.95,56.18,55.07,55.13,6881449
9-Aug-16,56.08,56.24,55.69,55.77,8044357
8-Aug-16,56.13,56.39,55.68,55.98,6306977
5-Aug-16,55.32,56.06,55.17,55.85,7512502
4-Aug-16,54.96,55.57,54.65,54.79,8678103
3-Aug-16,54.55,55.18,54.28,54.75,9687312
2-Aug-16,55.23,55.28,54.78,54.92,7145600
1-Aug-16,55.73,55.87,55.30,55.41,6268392
29-Jul-16,55.27,55.66,55.21,55.50,6353444
28-Jul-16,55.59,55.81,54.98,55.45,9574064
27-Jul-16,56.50,57.00,55.47,55.79,10295407
26-Jul-16,57.20,57.87,56.25,56.37,8546691
25-Jul-16,56.87,57.15,56.46,57.14,7256291
22-Jul-16,56.82,56.96,56.42,56.73,8614746
21-Jul-16,57.99,58.03,56.57,56.99,8317259
20-Jul-16,57.99,58.10,57.74,57.76,5872418
19-Jul-16,57.46,57.77,57.15,57.76,7442696
18-Jul-16,58.00,58.16,57.74,57.74,6478896
15-Jul-16,58.59,58.86,57.87,57.87,9225206
14-Jul-16,58.30,58.60,58.15,58.49,7488355
13-Jul-16,58.18,58.44,57.73,57.99,9126459
12-Jul-16,57.09,58.20,57.07,58.06,11164368
11-Jul-16,56.83,57.23,56.71,56.83,8122521
8-Jul-16,56.10,56.82,56.09,56.72,8645942
7-Jul-16,55.80,55.98,55.56,55.92,6947979
6-Jul-16,54.88,55.81,54.82,55.80,7863399
5-Jul-16,55.34,55.91,55.01,55.20,10256124
1-Jul-16,55.07,55.81,54.91,55.61,9285096
30-Jun-16,55.29,55.43,54.60,55.20,17350521
29-Jun-16,54.50,55.14,52.89,55.13,36084771
28-Jun-16,52.04,53.20,51.57,53.09,20837781
27-Jun-16,52.00,52.52,51.48,51.89,15374062
24-Jun-16,52.36,53.36,52.18,52.59,18481189
23-Jun-16,55.11,55.18,53.95,54.12,11219782
22-Jun-16,55.00,55.14,54.53,54.57,7019646
21-Jun-16,54.46,55.09,54.44,54.77,8278214
20-Jun-16,54.23,55.15,54.23,54.36,8429371
17-Jun-16,53.45,53.87,53.16,53.71,11007105
16-Jun-16,53.54,53.64,52.94,53.47,14456484
15-Jun-16,54.24,55.06,54.24,54.31,7498386
14-Jun-16,54.58,54.94,54.08,54.12,9585598
13-Jun-16,55.00,55.64,54.88,54.91,8582181
10-Jun-16,54.64,55.36,54.55,55.11,12183598
9-Jun-16,54.11,55.05,53.88,54.94,11609794
8-Jun-16,53.83,54.34,53.66,54.12,12068525
7-Jun-16,54.16,54.35,53.55,53.55,13333980
6-Jun-16,53.77,54.54,53.69,54.30,13808332
3-Jun-16,54.29,54.57,53.40,53.45,17265816
2-Jun-16,54.22,54.67,54.22,54.53,13901685
