Date,Open,High,Low,Close,Volume
30-Jun-16,43.72,44.12,43.21,43.60,9342248
29-Jun-16,42.50,44.22,42.19,43.91,10234872
28-Jun-16,41.97,42.14,41.44,41.95,8996451
27-Jun-16,42.51,42.66,40.52,40.78,11996399
24-Jun-16,43.32,44.42,42.92,43.17,13630206
23-Jun-16,44.60,45.64,44.27,45.63,7714822
22-Jun-16,45.12,45.18,43.91,43.99,8649071
21-Jun-16,44.58,45.08,44.25,44.80,6783276
20-Jun-16,45.00,45.36,44.57,44.69,8374562
17-Jun-16,43.60,44.74,43.51,44.15,9672799
16-Jun-16,43.20,43.32,42.22,43.16,7010126
15-Jun-16,43.91,44.51,43.41,43.71,6898000
14-Jun-16,43.84,44.60,43.35,44.32,7324500
13-Jun-16,43.96,44.96,43.80,43.88,7394890
10-Jun-16,45.90,46.12,44.26,44.51,9008304
9-Jun-16,46.72,47.14,46.55,46.57,5425117
8-Jun-16,47.95,48.45,47.44,47.49,9641001
7-Jun-16,45.97,47.57,45.80,47.54,11227765
6-Jun-16,44.80,45.63,44.47,45.52,7813085
3-Jun-16,44.39,44.72,43.70,44.18,6086758
2-Jun-16,43.75,44.63,43.45,44.38,7016637
