Date,Open,High,Low,Close,Volume
28-Jul-16,166.26,166.86,165.80,166.35,1866549
27-Jul-16,167.16,167.50,165.75,166.15,1439996
26-Jul-16,167.60,168.82,166.70,167.57,1593919
25-Jul-16,167.17,168.20,166.40,167.97,1732226
22-Jul-16,167.68,167.70,166.96,167.47,1335064
21-Jul-16,167.43,167.75,166.30,167.05,1384561
20-Jul-16,168.25,168.26,166.95,168.04,1336877
19-Jul-16,167.50,168.56,167.39,168.12,1487776
18-Jul-16,166.56,167.86,165.92,167.51,1993806
15-Jul-16,167.44,167.44,165.60,166.41,1962460
14-Jul-16,167.15,168.00,166.28,166.94,2150083
13-Jul-16,167.00,167.18,166.02,166.78,1479772
12-Jul-16,166.49,166.92,165.82,166.28,1644614
11-Jul-16,165.06,167.49,165.06,166.72,2634273
8-Jul-16,164.84,166.10,164.49,165.44,3932031
7-Jul-16,158.33,164.16,158.00,163.70,6497912
6-Jul-16,155.20,156.55,154.67,156.01,2133816
5-Jul-16,156.08,156.15,154.70,155.25,2807408
1-Jul-16,157.19,157.19,155.40,156.11,2317430
30-Jun-16,156.96,157.82,155.50,157.04,3091123
29-Jun-16,156.44,157.28,155.89,157.08,1942864
28-Jun-16,154.66,155.93,153.71,155.60,2156326
27-Jun-16,154.24,154.93,152.55,154.26,2794208
24-Jun-16,153.16,157.69,153.10,155.56,3996146
23-Jun-16,158.60,158.79,156.34,157.03,2912400
22-Jun-16,157.61,158.42,157.16,158.12,2094764
21-Jun-16,157.07,157.90,156.66,157.20,1909688
20-Jun-16,157.38,158.38,156.45,156.48,2091170
17-Jun-16,157.03,157.25,155.76,155.89,2858208
16-Jun-16,154.86,156.50,154.11,156.42,1937877
15-Jun-16,155.70,156.78,154.66,154.86,2228482
14-Jun-16,154.55,156.36,153.57,155.87,3274725
13-Jun-16,154.76,155.96,154.57,154.95,2576602
10-Jun-16,153.00,155.15,152.94,154.87,3266487
9-Jun-16,153.00,154.14,152.92,154.05,1812097
8-Jun-16,152.68,153.47,152.05,153.37,1528305
7-Jun-16,152.08,153.85,151.90,152.62,2113045
6-Jun-16,151.83,152.49,151.71,152.24,1962091
3-Jun-16,150.30,151.78,150.27,151.71,1964223
2-Jun-16,150.05,151.51,148.55,151.51,3957636
