Date,Open,High,Low,Close,Volume
6-Oct-16,100.33,101.79,100.00,101.41,650872
5-Oct-16,100.54,101.37,99.70,99.75,608161
4-Oct-16,100.68,101.40,100.00,100.29,572917
3-Oct-16,100.70,101.96,100.17,100.93,644964
30-Sep-16,100.36,101.84,100.02,101.14,969414
29-Sep-16,98.28,100.42,98.28,99.65,1306621
28-Sep-16,97.27,98.49,97.12,97.94,453356
27-Sep-16,96.84,97.98,96.28,97.86,583924
26-Sep-16,99.30,99.95,96.47,96.77,717316
23-Sep-16,98.87,100.27,98.87,99.91,740633
22-Sep-16,99.82,100.33,98.69,98.97,668552
21-Sep-16,98.78,99.60,97.99,99.11,524496
20-Sep-16,100.38,100.72,98.54,98.77,649193
19-Sep-16,100.37,100.97,99.53,99.95,671436
16-Sep-16,99.47,100.25,99.15,100.07,752549
15-Sep-16,99.17,100.22,98.68,100.06,517528
14-Sep-16,100.70,100.70,99.18,99.77,445741
13-Sep-16,100.93,101.85,99.78,100.47,570403
12-Sep-16,100.18,101.97,99.64,101.80,806317
9-Sep-16,102.56,102.56,100.52,100.74,584545
8-Sep-16,104.35,104.79,102.41,102.88,687978
7-Sep-16,102.86,104.89,102.07,104.84,839401
6-Sep-16,103.28,103.86,101.73,102.56,518309
2-Sep-16,103.50,104.35,102.68,103.23,789067
1-Sep-16,104.11,104.30,102.31,103.53,589687
31-Aug-16,104.39,104.85,102.59,103.62,540255
30-Aug-16,105.90,105.90,104.23,104.50,585110
29-Aug-16,106.29,107.33,105.77,106.45,554754
26-Aug-16,107.14,108.30,106.03,106.42,460084
25-Aug-16,107.68,108.12,106.56,107.09,542982
24-Aug-16,108.91,108.91,107.65,107.87,591158
23-Aug-16,108.95,109.85,108.22,109.09,672363
22-Aug-16,108.93,108.93,107.77,108.04,547479
19-Aug-16,108.34,109.14,108.26,108.93,554654
18-Aug-16,107.78,108.62,107.68,108.61,577389
17-Aug-16,108.57,108.76,107.32,107.50,951813
16-Aug-16,108.98,109.26,108.58,108.81,629848
15-Aug-16,108.72,109.66,108.14,109.17,1091491
12-Aug-16,108.21,109.12,107.18,108.19,1339071
11-Aug-16,104.88,109.70,104.32,108.70,3011287
10-Aug-16,102.30,105.70,101.74,103.14,3771881
9-Aug-16,95.21,95.62,93.81,95.07,1686371
8-Aug-16,96.32,97.75,95.29,95.96,733696
5-Aug-16,95.02,96.54,94.04,96.05,728168
4-Aug-16,93.21,94.83,92.96,94.27,930658
3-Aug-16,90.31,93.46,90.31,92.86,1699105
2-Aug-16,97.62,97.62,93.30,93.40,1186886
1-Aug-16,97.89,98.54,96.91,97.68,745886
29-Jul-16,96.78,98.32,96.52,98.09,732191
28-Jul-16,99.07,99.10,96.13,96.90,1063749
27-Jul-16,100.58,101.09,98.26,99.25,1143524
26-Jul-16,99.86,101.17,99.76,100.95,761500
25-Jul-16,98.92,99.95,98.29,99.76,591999
22-Jul-16,98.74,99.12,97.35,98.89,530005
21-Jul-16,100.21,100.93,98.93,99.18,551014
20-Jul-16,99.23,100.29,98.61,100.04,474067
19-Jul-16,99.00,99.00,98.12,98.80,504853
18-Jul-16,98.67,99.98,98.67,99.16,889643
15-Jul-16,99.42,99.87,98.75,98.87,601900
14-Jul-16,99.05,99.72,98.57,98.92,635458
13-Jul-16,98.99,99.10,97.92,98.53,831947
12-Jul-16,96.37,98.76,96.34,98.57,1665098
11-Jul-16,94.05,96.46,93.57,96.01,1487256
8-Jul-16,92.47,93.80,92.26,93.25,831056
7-Jul-16,90.11,92.20,90.11,91.76,1028898
6-Jul-16,87.80,90.21,87.26,90.16,1041492
5-Jul-16,89.66,89.83,87.65,88.52,1064620
1-Jul-16,89.67,91.74,89.52,90.08,1046982
30-Jun-16,88.90,89.63,88.24,89.62,1192248
29-Jun-16,88.54,89.52,88.15,88.73,1468842
28-Jun-16,88.28,89.12,86.50,87.89,1362955
27-Jun-16,88.48,88.48,85.70,87.38,2794837
24-Jun-16,92.86,93.88,89.27,89.60,2758064
23-Jun-16,97.51,98.07,96.58,97.25,990781
22-Jun-16,97.50,97.65,96.31,96.41,987696
21-Jun-16,96.40,98.50,96.10,97.17,1422347
20-Jun-16,96.77,97.81,95.69,96.20,1150062
17-Jun-16,94.16,96.00,93.98,95.65,1485843
16-Jun-16,94.04,94.24,92.95,94.00,970504
15-Jun-16,91.99,95.40,91.90,94.56,1960783
14-Jun-16,93.38,94.11,90.79,91.36,1620846
13-Jun-16,95.16,96.00,93.78,93.83,1434171
10-Jun-16,95.11,96.70,94.96,95.80,1914922
9-Jun-16,92.96,96.30,92.50,96.18,1969166
8-Jun-16,94.14,94.50,92.60,93.74,2104428
7-Jun-16,86.25,96.14,86.25,94.06,7916348
6-Jun-16,96.27,97.42,95.56,96.33,1331607
3-Jun-16,96.02,96.38,95.00,95.81,1647878
2-Jun-16,95.50,96.61,95.28,96.61,872387
