Date,Open,High,Low,Close,Volume
18-Oct-16,87.17,87.33,86.38,86.77,5429319
17-Oct-16,86.48,86.79,86.07,86.54,7263061
14-Oct-16,87.19,87.54,86.48,86.54,7991654
13-Oct-16,86.35,86.87,85.43,86.56,9890258
12-Oct-16,87.22,87.72,86.67,87.13,8172591
11-Oct-16,88.08,88.19,87.30,87.74,9309029
10-Oct-16,87.54,88.67,87.51,88.44,10060038
7-Oct-16,86.95,87.40,86.42,86.74,6614908
6-Oct-16,87.25,87.47,86.44,87.04,7718259
5-Oct-16,86.83,87.17,86.70,87.00,8796215
4-Oct-16,87.38,87.50,86.07,86.25,8222033
3-Oct-16,86.94,87.20,86.54,87.05,7111178
30-Sep-16,86.84,87.81,86.65,87.28,15961506
29-Sep-16,86.97,87.20,85.68,86.46,19082873
28-Sep-16,83.46,87.23,83.34,86.90,28117871
27-Sep-16,82.59,83.34,82.29,83.24,9595020
26-Sep-16,83.52,84.50,82.93,83.06,10860320
23-Sep-16,82.68,84.31,82.59,83.45,12667106
22-Sep-16,84.28,84.55,83.38,83.54,10738519
21-Sep-16,82.82,83.62,82.31,83.30,15055917
20-Sep-16,83.73,83.95,82.54,82.54,17521975
19-Sep-16,84.58,84.62,83.81,83.83,7929097
16-Sep-16,84.51,85.05,83.56,84.03,21538409
15-Sep-16,84.67,85.65,84.52,85.08,9251913
14-Sep-16,85.04,85.83,84.26,84.60,13957013
13-Sep-16,86.46,86.47,85.08,85.21,13214321
12-Sep-16,86.78,87.71,86.63,87.29,10889025
9-Sep-16,88.66,88.66,86.80,86.84,12820202
8-Sep-16,88.55,89.37,88.04,89.05,9579545
7-Sep-16,88.65,88.67,87.97,88.24,7470375
6-Sep-16,87.84,88.64,87.66,88.57,9851167
2-Sep-16,87.42,87.58,86.93,87.42,7059507
1-Sep-16,86.72,86.84,86.09,86.84,8434729
31-Aug-16,87.14,87.21,86.22,87.14,12491437
30-Aug-16,87.87,88.25,87.36,87.52,6441118
29-Aug-16,87.04,87.92,87.04,87.84,7027164
26-Aug-16,87.63,88.11,87.00,87.27,6474424
25-Aug-16,88.02,88.03,87.24,87.46,6935261
24-Aug-16,87.50,88.16,87.35,88.02,7985437
23-Aug-16,87.84,88.02,87.56,87.72,6514786
22-Aug-16,87.31,88.10,86.84,87.99,8235406
19-Aug-16,88.63,88.74,87.79,87.80,8615269
18-Aug-16,88.38,88.94,88.12,88.91,10342730
17-Aug-16,87.92,88.18,87.66,88.11,7104565
16-Aug-16,87.83,88.18,87.37,87.92,6817932
15-Aug-16,88.42,88.50,87.64,87.81,6432580
12-Aug-16,86.96,87.98,86.90,87.85,9986924
11-Aug-16,86.69,87.27,86.26,86.72,11616032
10-Aug-16,87.78,87.92,86.01,86.41,12714814
9-Aug-16,88.62,88.76,88.18,88.70,9654554
8-Aug-16,88.05,88.89,88.03,88.59,10492709
5-Aug-16,87.73,87.83,87.15,87.56,9617289
4-Aug-16,87.50,87.65,87.03,87.48,13451350
3-Aug-16,87.01,87.49,86.60,87.49,14632941
2-Aug-16,86.45,87.32,85.58,87.04,18919157
1-Aug-16,88.08,88.15,85.59,85.86,22908390
29-Jul-16,87.61,89.01,86.12,88.95,23928098
28-Jul-16,90.54,90.73,89.61,90.20,12439249
27-Jul-16,91.51,91.80,90.63,90.91,10037885
26-Jul-16,91.63,92.03,91.11,91.53,12143539
25-Jul-16,93.47,93.62,91.76,92.20,10845892
22-Jul-16,94.11,94.29,93.72,94.01,7139681
21-Jul-16,93.89,94.26,93.46,93.85,7759624
20-Jul-16,94.25,94.42,93.80,93.93,7383789
19-Jul-16,94.76,94.94,94.20,94.47,5901792
18-Jul-16,94.92,95.15,94.40,94.82,9865850
15-Jul-16,95.44,95.55,94.64,95.12,10334453
14-Jul-16,95.05,95.53,94.62,94.95,9293450
13-Jul-16,94.65,94.92,94.11,94.88,9458206
12-Jul-16,94.67,94.95,94.09,94.95,9870813
11-Jul-16,93.75,94.41,93.65,93.89,8335705
8-Jul-16,93.39,93.78,92.92,93.54,9807645
7-Jul-16,94.34,94.49,92.35,92.96,12240670
6-Jul-16,93.35,94.12,92.44,94.09,13144408
5-Jul-16,93.12,93.60,92.25,93.02,10744051
1-Jul-16,93.36,93.98,93.07,93.84,9946278
30-Jun-16,92.33,93.83,92.30,93.74,14073677
29-Jun-16,91.41,92.70,91.12,92.46,13920631
28-Jun-16,89.73,90.93,89.52,90.91,13254272
27-Jun-16,88.90,89.10,88.11,88.86,14395728
24-Jun-16,89.88,90.80,89.15,89.39,20010494
23-Jun-16,91.93,92.07,91.19,91.80,9464500
22-Jun-16,91.84,91.93,91.00,91.17,8785428
21-Jun-16,90.72,91.64,90.25,91.53,8557451
20-Jun-16,91.29,91.59,91.07,91.12,9388528
17-Jun-16,91.49,91.59,90.19,90.72,17483223
16-Jun-16,89.70,91.39,89.11,91.22,12824808
15-Jun-16,90.23,90.90,90.00,90.16,10655773
14-Jun-16,90.45,90.87,89.85,90.43,10161030
13-Jun-16,89.92,91.43,89.70,90.59,11369954
10-Jun-16,90.40,90.92,89.78,89.98,10353815
9-Jun-16,90.18,91.03,90.11,90.67,8974331
8-Jun-16,91.03,91.30,90.53,90.79,9982959
7-Jun-16,89.75,90.92,89.71,90.71,12889082
6-Jun-16,88.87,89.50,88.69,89.34,8572963
3-Jun-16,88.44,88.83,88.03,88.37,9367092
2-Jun-16,88.21,88.53,87.61,88.53,9837535
