Date,Open,High,Low,Close,Volume,TickerSymbol,Industry
15-Sep-16,95.60,96.34,95.22,96.01,1147129,HSY,Food
14-Sep-16,96.44,96.55,95.66,95.98,1242602,HSY,Food
13-Sep-16,97.25,97.27,95.98,96.01,1451060,HSY,Food
12-Sep-16,96.58,97.77,95.80,97.48,1565545,HSY,Food
9-Sep-16,97.79,97.90,96.16,96.18,1457524,HSY,Food
8-Sep-16,99.05,99.19,98.00,98.09,1151178,HSY,Food
7-Sep-16,99.64,99.77,98.86,99.13,1439316,HSY,Food
6-Sep-16,99.63,99.89,99.13,99.79,1371468,HSY,Food
2-Sep-16,100.00,100.26,99.17,99.30,2460697,HSY,Food
1-Sep-16,100.06,100.45,99.43,99.54,1189256,HSY,Food
31-Aug-16,99.95,101.14,99.50,99.89,3255298,HSY,Food
30-Aug-16,99.25,100.24,98.75,99.65,7956083,HSY,Food
29-Aug-16,110.58,112.00,110.58,111.67,1801179,HSY,Food
26-Aug-16,111.18,112.40,110.64,110.88,607288,HSY,Food
25-Aug-16,110.90,112.05,110.70,111.00,656341,HSY,Food
24-Aug-16,112.78,112.78,110.89,110.89,1744956,HSY,Food
23-Aug-16,113.31,113.91,112.70,113.06,1145577,HSY,Food
22-Aug-16,113.38,114.16,113.18,113.89,818048,HSY,Food
19-Aug-16,112.93,114.12,112.38,113.62,2564938,HSY,Food
18-Aug-16,113.59,113.88,112.18,113.07,815159,HSY,Food
17-Aug-16,111.69,113.74,111.43,113.43,1415583,HSY,Food
16-Aug-16,111.35,111.86,110.92,111.50,1072519,HSY,Food
15-Aug-16,111.41,112.75,111.04,111.82,1116101,HSY,Food
12-Aug-16,111.81,112.50,111.47,111.47,708161,HSY,Food
11-Aug-16,112.00,112.75,111.07,112.04,1281558,HSY,Food
10-Aug-16,110.44,112.10,110.44,111.76,582147,HSY,Food
9-Aug-16,110.42,111.07,110.25,110.27,720148,HSY,Food
8-Aug-16,111.63,111.80,109.98,110.69,586931,HSY,Food
5-Aug-16,110.83,111.87,110.51,111.65,835977,HSY,Food
4-Aug-16,110.71,111.43,110.16,110.72,505188,HSY,Food
3-Aug-16,112.18,112.18,109.95,110.48,961759,HSY,Food
2-Aug-16,110.63,112.45,109.93,112.17,1609687,HSY,Food
1-Aug-16,109.16,111.00,108.75,110.89,1541278,HSY,Food
29-Jul-16,111.02,111.91,110.27,110.76,1272093,HSY,Food
28-Jul-16,109.48,112.22,108.41,111.35,2138270,HSY,Food
27-Jul-16,109.94,109.94,108.14,108.19,1256954,HSY,Food
26-Jul-16,111.00,111.45,109.26,109.54,722709,HSY,Food
25-Jul-16,110.32,111.36,110.00,110.98,1584526,HSY,Food
22-Jul-16,109.50,110.22,109.38,109.95,961548,HSY,Food
21-Jul-16,109.39,109.86,108.58,109.59,1159436,HSY,Food
20-Jul-16,109.01,109.49,108.52,109.12,881967,HSY,Food
19-Jul-16,109.38,109.68,108.73,109.34,1158586,HSY,Food
18-Jul-16,110.39,110.94,108.98,109.37,756620,HSY,Food
15-Jul-16,108.43,112.00,107.83,110.66,2810039,HSY,Food
14-Jul-16,108.61,109.73,107.87,108.09,1312715,HSY,Food
13-Jul-16,108.54,109.59,108.19,108.33,1130318,HSY,Food
12-Jul-16,110.18,110.55,108.74,108.74,1555235,HSY,Food
11-Jul-16,110.50,112.63,109.63,110.14,2617627,HSY,Food
8-Jul-16,110.43,110.86,109.43,110.70,1113884,HSY,Food
7-Jul-16,110.00,110.84,109.00,110.04,2007881,HSY,Food
6-Jul-16,110.94,111.68,108.70,109.29,4177271,HSY,Food
5-Jul-16,110.00,113.11,109.10,110.55,2600791,HSY,Food
1-Jul-16,112.10,114.59,108.54,111.95,6594170,HSY,Food
30-Jun-16,97.55,117.79,97.48,113.49,19899432,HSY,Food
29-Jun-16,97.19,97.24,96.24,97.14,1603673,HSY,Food
28-Jun-16,97.29,97.29,95.46,96.23,1456130,HSY,Food
27-Jun-16,97.24,97.38,96.41,97.21,1631156,HSY,Food
24-Jun-16,95.66,98.49,95.45,97.97,1920321,HSY,Food
23-Jun-16,97.74,97.87,96.56,97.12,1169615,HSY,Food
22-Jun-16,97.46,97.46,96.90,97.35,1315123,HSY,Food
21-Jun-16,96.95,97.55,96.79,97.46,1333941,HSY,Food
20-Jun-16,97.05,97.75,96.58,96.64,1225624,HSY,Food
17-Jun-16,96.63,97.15,95.54,97.11,2133291,HSY,Food
16-Jun-16,96.07,96.85,95.77,96.78,1422710,HSY,Food
15-Jun-16,96.57,96.81,95.51,96.05,2317933,HSY,Food
14-Jun-16,95.33,96.81,94.85,96.58,1231840,HSY,Food
13-Jun-16,96.02,96.71,95.60,95.63,1090408,HSY,Food
10-Jun-16,96.09,97.20,95.34,96.40,1631530,HSY,Food
9-Jun-16,93.67,96.71,93.54,96.42,2991905,HSY,Food
8-Jun-16,93.11,93.72,92.36,93.72,939739,HSY,Food
7-Jun-16,93.36,93.66,93.10,93.21,406796,HSY,Food
6-Jun-16,93.50,93.99,92.79,93.29,1084141,HSY,Food
3-Jun-16,92.75,93.81,92.75,93.50,1028584,HSY,Food
2-Jun-16,92.81,92.94,92.00,92.76,873929,HSY,Food
