Date,Open,High,Low,Close,Volume,TickerSymbol,Industry
7-Nov-16,86.02,86.57,85.60,86.56,8878455,PG,Household Products
4-Nov-16,86.69,86.73,85.07,85.08,9378118,PG,Household Products
3-Nov-16,86.80,86.98,86.47,86.60,6899931,PG,Household Products
2-Nov-16,86.77,87.41,86.56,86.74,7773237,PG,Household Products
1-Nov-16,86.58,86.99,86.48,86.85,8564471,PG,Household Products
31-Oct-16,87.01,87.47,86.69,86.80,8207137,PG,Household Products
28-Oct-16,86.87,87.23,86.45,86.84,7021059,PG,Household Products
27-Oct-16,87.51,87.60,86.45,86.58,6598279,PG,Household Products
26-Oct-16,86.91,87.74,86.78,87.40,8464058,PG,Household Products
25-Oct-16,87.49,88.08,86.97,86.97,20761155,PG,Household Products
24-Oct-16,84.39,84.70,84.06,84.10,10573198,PG,Household Products
21-Oct-16,84.41,84.86,84.24,84.33,13974139,PG,Household Products
20-Oct-16,85.38,85.52,84.79,84.93,10175116,PG,Household Products
19-Oct-16,86.65,86.82,85.44,85.54,12788794,PG,Household Products
18-Oct-16,88.21,88.27,87.44,87.45,10749527,PG,Household Products
17-Oct-16,88.43,88.65,87.71,87.83,7610568,PG,Household Products
14-Oct-16,88.50,88.96,88.22,88.43,7368968,PG,Household Products
13-Oct-16,88.05,88.57,87.60,88.24,11158075,PG,Household Products
12-Oct-16,88.74,89.01,88.33,88.57,17118011,PG,Household Products
11-Oct-16,88.83,89.12,88.20,88.54,11723100,PG,Household Products
10-Oct-16,90.19,90.33,88.78,89.06,15492383,PG,Household Products
7-Oct-16,89.01,90.05,88.30,90.00,20518765,PG,Household Products
6-Oct-16,88.61,89.73,88.47,89.22,61462771,PG,Household Products
5-Oct-16,88.48,89.00,88.21,88.85,64580261,PG,Household Products
4-Oct-16,88.29,88.68,87.95,88.35,23317644,PG,Household Products
3-Oct-16,89.35,89.45,88.41,88.66,26789542,PG,Household Products
30-Sep-16,88.30,90.22,88.29,89.75,123735748,PG,Household Products
29-Sep-16,89.16,89.27,87.54,88.23,74587460,PG,Household Products
28-Sep-16,88.98,89.72,88.47,89.46,89805967,PG,Household Products
27-Sep-16,88.06,88.81,87.66,88.36,65150794,PG,Household Products
26-Sep-16,87.42,88.43,86.61,87.85,60276563,PG,Household Products
23-Sep-16,88.63,88.94,87.49,87.76,48281375,PG,Household Products
22-Sep-16,87.77,89.30,87.77,88.99,52692665,PG,Household Products
21-Sep-16,88.54,88.79,86.44,87.80,55409813,PG,Household Products
20-Sep-16,88.50,88.95,88.18,88.58,33986484,PG,Household Products
19-Sep-16,87.92,88.95,87.25,88.37,19173907,PG,Household Products
16-Sep-16,87.62,88.11,87.30,88.05,23518263,PG,Household Products
15-Sep-16,86.75,88.27,86.75,88.06,13891454,PG,Household Products
14-Sep-16,87.12,87.60,86.87,87.01,25397922,PG,Household Products
13-Sep-16,87.55,87.91,87.01,87.05,19682706,PG,Household Products
12-Sep-16,86.04,88.38,85.96,88.25,16105710,PG,Household Products
9-Sep-16,87.10,87.17,86.24,86.24,21954951,PG,Household Products
8-Sep-16,87.95,88.18,87.63,87.78,23465734,PG,Household Products
7-Sep-16,88.31,88.41,87.71,87.95,17556418,PG,Household Products
6-Sep-16,88.25,88.64,87.88,88.64,14472067,PG,Household Products
2-Sep-16,88.48,88.87,88.04,88.20,17470433,PG,Household Products
1-Sep-16,87.36,88.31,86.98,88.31,29793308,PG,Household Products
31-Aug-16,87.75,87.85,87.02,87.31,11407806,PG,Household Products
30-Aug-16,87.72,88.30,87.46,87.54,11619392,PG,Household Products
29-Aug-16,87.39,88.40,87.32,88.30,8934474,PG,Household Products
26-Aug-16,87.87,88.50,87.17,87.58,16408187,PG,Household Products
25-Aug-16,87.30,87.94,87.04,87.90,10595473,PG,Household Products
24-Aug-16,87.32,87.45,86.56,87.31,5713285,PG,Household Products
23-Aug-16,87.13,87.50,87.04,87.40,5420109,PG,Household Products
22-Aug-16,87.14,87.21,86.58,86.85,5921119,PG,Household Products
19-Aug-16,87.20,87.41,87.05,87.31,6199917,PG,Household Products
18-Aug-16,86.94,87.46,86.94,87.44,7082804,PG,Household Products
17-Aug-16,86.45,87.11,85.97,86.96,6762059,PG,Household Products
16-Aug-16,86.98,87.40,86.47,86.58,8071056,PG,Household Products
15-Aug-16,87.52,87.57,86.99,87.02,6871164,PG,Household Products
12-Aug-16,86.92,87.45,86.78,87.04,8063375,PG,Household Products
11-Aug-16,86.70,87.00,86.40,86.73,7387106,PG,Household Products
10-Aug-16,86.26,86.82,86.00,86.31,5981436,PG,Household Products
9-Aug-16,85.86,86.34,85.68,85.99,4158784,PG,Household Products
8-Aug-16,85.61,85.90,85.13,85.76,5388194,PG,Household Products
5-Aug-16,86.08,86.44,85.53,85.78,6729690,PG,Household Products
4-Aug-16,86.12,86.53,85.80,86.05,5564060,PG,Household Products
3-Aug-16,86.51,86.72,85.46,85.97,8192124,PG,Household Products
2-Aug-16,87.02,87.15,86.24,86.76,13083211,PG,Household Products
1-Aug-16,85.44,86.58,85.42,86.41,10420628,PG,Household Products
29-Jul-16,84.89,85.79,84.80,85.59,7520867,PG,Household Products
28-Jul-16,84.42,84.98,84.40,84.81,5911575,PG,Household Products
27-Jul-16,85.24,85.30,84.32,84.46,7744663,PG,Household Products
26-Jul-16,85.68,86.08,85.17,85.27,5379332,PG,Household Products
25-Jul-16,85.53,85.80,85.15,85.80,5605314,PG,Household Products
22-Jul-16,85.50,85.98,85.45,85.72,6165618,PG,Household Products
21-Jul-16,85.02,85.37,84.88,85.26,5471194,PG,Household Products
20-Jul-16,85.38,85.73,85.13,85.32,6289008,PG,Household Products
19-Jul-16,85.67,86.18,85.56,86.17,6078231,PG,Household Products
18-Jul-16,86.02,86.05,85.70,85.93,4781778,PG,Household Products
15-Jul-16,86.25,86.48,85.79,86.01,8491347,PG,Household Products
14-Jul-16,86.44,86.89,85.85,85.87,11342573,PG,Household Products
13-Jul-16,85.81,86.15,85.41,85.89,7572148,PG,Household Products
12-Jul-16,85.49,85.94,85.19,85.75,6649847,PG,Household Products
11-Jul-16,85.61,85.95,84.91,85.75,6156824,PG,Household Products
8-Jul-16,84.98,85.90,84.77,85.77,6827349,PG,Household Products
7-Jul-16,85.23,85.24,84.52,84.83,7905843,PG,Household Products
6-Jul-16,85.37,85.50,84.74,85.03,8356546,PG,Household Products
5-Jul-16,84.48,85.95,84.45,85.44,11403103,PG,Household Products
1-Jul-16,84.52,84.99,84.51,84.78,9531106,PG,Household Products
30-Jun-16,83.91,84.80,83.82,84.67,10969296,PG,Household Products
29-Jun-16,82.96,83.91,82.91,83.91,7927516,PG,Household Products
28-Jun-16,81.44,82.49,80.95,82.46,9257100,PG,Household Products
27-Jun-16,81.83,81.89,81.00,81.23,9619036,PG,Household Products
24-Jun-16,82.61,83.82,81.99,82.26,12401053,PG,Household Products
23-Jun-16,83.81,84.21,83.57,84.21,7361265,PG,Household Products
22-Jun-16,83.50,83.76,83.29,83.57,4940053,PG,Household Products
21-Jun-16,83.09,83.78,83.09,83.41,6594737,PG,Household Products
20-Jun-16,83.52,83.70,83.03,83.04,6164326,PG,Household Products
17-Jun-16,83.31,83.44,82.35,83.13,11741742,PG,Household Products
16-Jun-16,82.67,83.61,82.66,83.41,6630088,PG,Household Products
15-Jun-16,83.40,83.50,82.82,82.95,7082203,PG,Household Products
14-Jun-16,82.55,83.37,82.27,83.35,6868619,PG,Household Products
13-Jun-16,82.96,83.40,82.53,82.57,6167444,PG,Household Products
10-Jun-16,82.77,83.34,82.61,83.20,6840768,PG,Household Products
9-Jun-16,82.58,83.26,82.43,83.17,6144895,PG,Household Products
8-Jun-16,82.37,82.75,82.02,82.65,4712567,PG,Household Products
7-Jun-16,82.76,82.89,82.25,82.32,6327475,PG,Household Products
6-Jun-16,82.40,82.83,82.23,82.77,5292348,PG,Household Products
3-Jun-16,81.93,82.49,81.78,82.47,6306719,PG,Household Products
2-Jun-16,81.53,81.95,81.33,81.95,5186323,PG,Household Products
