Date,Open,High,Low,Close,Volume,TickerSymbol,Industry
8-Nov-16,9.70,9.86,9.69,9.75,54430,JMBA,Food
7-Nov-16,9.64,9.93,9.37,9.79,106600,JMBA,Food
4-Nov-16,9.50,10.12,9.25,9.75,123959,JMBA,Food
3-Nov-16,10.53,10.60,10.18,10.24,65827,JMBA,Food
2-Nov-16,10.39,10.48,10.28,10.45,42635,JMBA,Food
1-Nov-16,10.52,10.60,10.36,10.38,54966,JMBA,Food
31-Oct-16,10.57,10.61,10.43,10.55,38857,JMBA,Food
28-Oct-16,10.58,10.61,10.53,10.56,35698,JMBA,Food
27-Oct-16,10.58,10.58,10.14,10.55,35679,JMBA,Food
26-Oct-16,10.59,10.62,10.45,10.50,22449,JMBA,Food
25-Oct-16,10.37,10.63,10.26,10.60,48529,JMBA,Food
24-Oct-16,10.55,10.67,10.00,10.59,22989,JMBA,Food
21-Oct-16,10.52,10.70,10.52,10.59,19883,JMBA,Food
20-Oct-16,10.69,10.69,9.93,10.61,83812,JMBA,Food
19-Oct-16,10.53,10.74,10.36,10.69,40367,JMBA,Food
18-Oct-16,10.68,10.68,10.51,10.51,36232,JMBA,Food
17-Oct-16,10.70,10.74,10.58,10.61,46012,JMBA,Food
14-Oct-16,10.85,10.89,10.67,10.72,139612,JMBA,Food
13-Oct-16,10.72,10.87,10.62,10.82,44436,JMBA,Food
12-Oct-16,10.72,10.84,10.68,10.74,40924,JMBA,Food
11-Oct-16,10.82,10.86,10.69,10.69,50717,JMBA,Food
10-Oct-16,10.75,10.82,10.69,10.79,36681,JMBA,Food
7-Oct-16,10.77,10.80,10.53,10.69,33131,JMBA,Food
6-Oct-16,10.78,10.82,10.65,10.73,29998,JMBA,Food
5-Oct-16,10.67,10.84,10.58,10.81,63774,JMBA,Food
4-Oct-16,10.71,10.79,10.63,10.67,47624,JMBA,Food
3-Oct-16,10.84,10.95,10.66,10.73,37889,JMBA,Food
30-Sep-16,10.92,10.98,10.84,10.92,50010,JMBA,Food
29-Sep-16,10.91,11.03,10.77,10.83,83084,JMBA,Food
28-Sep-16,10.75,11.05,10.73,10.94,126700,JMBA,Food
27-Sep-16,10.61,10.90,10.61,10.89,109703,JMBA,Food
26-Sep-16,10.41,10.62,10.32,10.60,75416,JMBA,Food
23-Sep-16,10.61,10.69,10.42,10.52,73529,JMBA,Food
22-Sep-16,10.59,10.69,10.57,10.61,40803,JMBA,Food
21-Sep-16,10.48,10.59,10.44,10.52,50601,JMBA,Food
20-Sep-16,10.62,10.64,10.43,10.47,66831,JMBA,Food
19-Sep-16,10.55,10.64,10.55,10.56,66599,JMBA,Food
16-Sep-16,10.55,10.70,10.53,10.55,116088,JMBA,Food
15-Sep-16,10.74,10.74,10.50,10.54,61597,JMBA,Food
14-Sep-16,10.43,10.80,10.29,10.56,109318,JMBA,Food
13-Sep-16,10.61,10.61,10.40,10.44,62267,JMBA,Food
12-Sep-16,10.29,10.60,10.29,10.59,44691,JMBA,Food
9-Sep-16,10.53,10.54,10.34,10.38,73600,JMBA,Food
8-Sep-16,10.68,10.79,10.57,10.58,47874,JMBA,Food
7-Sep-16,10.77,10.89,10.57,10.63,53852,JMBA,Food
6-Sep-16,10.77,10.85,10.65,10.82,29147,JMBA,Food
2-Sep-16,10.74,10.91,10.71,10.79,30012,JMBA,Food
1-Sep-16,10.90,10.96,10.70,10.75,59716,JMBA,Food
31-Aug-16,11.12,11.12,10.86,10.93,85374,JMBA,Food
30-Aug-16,11.04,11.22,11.02,11.08,60596,JMBA,Food
29-Aug-16,11.20,11.28,10.94,11.07,79487,JMBA,Food
26-Aug-16,11.40,11.44,11.13,11.25,54072,JMBA,Food
25-Aug-16,11.43,11.55,11.27,11.36,69446,JMBA,Food
24-Aug-16,11.49,11.55,11.12,11.43,77590,JMBA,Food
23-Aug-16,11.51,11.57,11.44,11.51,67205,JMBA,Food
22-Aug-16,11.31,11.62,11.31,11.45,108395,JMBA,Food
19-Aug-16,11.39,11.52,11.22,11.36,90231,JMBA,Food
18-Aug-16,11.38,11.40,11.34,11.39,59371,JMBA,Food
17-Aug-16,11.26,11.46,11.23,11.38,62777,JMBA,Food
16-Aug-16,11.28,11.39,11.13,11.28,76302,JMBA,Food
15-Aug-16,11.33,11.38,11.28,11.35,50667,JMBA,Food
12-Aug-16,10.98,11.39,10.98,11.35,256094,JMBA,Food
11-Aug-16,10.94,11.14,10.85,10.87,55056,JMBA,Food
10-Aug-16,10.74,11.05,10.74,10.93,317855,JMBA,Food
9-Aug-16,10.63,11.07,10.57,10.87,141451,JMBA,Food
8-Aug-16,10.63,10.78,10.51,10.64,54595,JMBA,Food
5-Aug-16,10.72,10.79,10.53,10.66,108898,JMBA,Food
4-Aug-16,10.87,11.09,10.73,10.73,165115,JMBA,Food
3-Aug-16,10.66,10.89,10.58,10.82,40897,JMBA,Food
2-Aug-16,10.81,10.84,10.55,10.63,72311,JMBA,Food
1-Aug-16,10.80,10.92,10.64,10.79,86580,JMBA,Food
29-Jul-16,10.96,10.96,10.69,10.80,160956,JMBA,Food
28-Jul-16,10.64,11.07,10.64,10.94,108381,JMBA,Food
27-Jul-16,10.71,10.83,10.58,10.70,39085,JMBA,Food
26-Jul-16,10.79,10.81,10.64,10.77,60561,JMBA,Food
25-Jul-16,10.65,10.81,10.54,10.77,50264,JMBA,Food
22-Jul-16,10.57,10.75,10.48,10.69,28273,JMBA,Food
21-Jul-16,10.62,10.68,10.44,10.55,30817,JMBA,Food
20-Jul-16,10.40,10.69,10.34,10.66,45449,JMBA,Food
19-Jul-16,10.63,10.72,10.33,10.57,71626,JMBA,Food
18-Jul-16,10.34,10.71,10.27,10.69,99690,JMBA,Food
15-Jul-16,10.35,10.49,10.25,10.32,53369,JMBA,Food
14-Jul-16,10.44,10.44,10.26,10.27,39639,JMBA,Food
13-Jul-16,10.78,10.83,10.26,10.31,43531,JMBA,Food
12-Jul-16,10.85,10.94,10.63,10.77,72302,JMBA,Food
11-Jul-16,10.24,10.92,10.23,10.88,129145,JMBA,Food
8-Jul-16,10.06,10.34,10.03,10.22,77056,JMBA,Food
7-Jul-16,10.10,10.17,9.95,10.02,121396,JMBA,Food
6-Jul-16,10.22,10.23,10.07,10.11,60437,JMBA,Food
5-Jul-16,10.24,10.43,10.11,10.23,60971,JMBA,Food
1-Jul-16,10.32,10.43,10.06,10.28,58036,JMBA,Food
30-Jun-16,10.40,10.42,10.20,10.29,57676,JMBA,Food
29-Jun-16,10.19,10.41,10.19,10.38,62627,JMBA,Food
28-Jun-16,10.18,10.25,10.08,10.12,106884,JMBA,Food
27-Jun-16,10.20,10.24,9.94,10.08,68602,JMBA,Food
24-Jun-16,10.04,10.33,10.02,10.28,125729,JMBA,Food
23-Jun-16,10.18,10.57,10.17,10.44,69180,JMBA,Food
22-Jun-16,10.22,10.31,10.07,10.16,70238,JMBA,Food
21-Jun-16,10.23,10.23,10.04,10.16,84235,JMBA,Food
20-Jun-16,10.34,10.37,10.15,10.25,57607,JMBA,Food
17-Jun-16,10.35,10.42,10.23,10.25,63926,JMBA,Food
16-Jun-16,10.27,10.35,10.15,10.32,66579,JMBA,Food
15-Jun-16,10.33,10.38,10.28,10.33,79960,JMBA,Food
14-Jun-16,10.52,10.52,10.22,10.35,118500,JMBA,Food
13-Jun-16,10.81,10.81,10.24,10.55,172388,JMBA,Food
10-Jun-16,11.07,11.17,10.76,10.96,39086,JMBA,Food
9-Jun-16,11.18,11.21,11.09,11.14,29054,JMBA,Food
8-Jun-16,11.00,11.24,10.91,11.19,73332,JMBA,Food
7-Jun-16,11.04,11.12,10.90,11.04,51697,JMBA,Food
6-Jun-16,11.10,11.10,10.91,11.05,80731,JMBA,Food
3-Jun-16,11.10,11.13,10.91,11.05,50185,JMBA,Food
2-Jun-16,11.04,11.23,11.00,11.14,94747,JMBA,Food
